scrap_date,update_date,price,city,location,product_type,furnish_type,number_of_rooms,floor_number,number_of_floors,size,year_of_construction
14-Nov-20,Actualizat ieri,73.44,Iasi,Nicolina ,Detached,Unfurnished,3,7,11,61.2 mp,2019
14-Nov-20,Actualizat în 11.11.2020,71.775,Iasi,Pacurari ,Detached,Furnished,3,2,4,80 mp,2021 (in constructie)
14-Nov-20,Actualizat în 13.11.2020,51,Iasi,Gara ,Detached,Unfurnished,1,3,4,42 mp,1989
14-Nov-20,Actualizat în 23.06.2017,70,Iasi,Galata ,Detached,Unfurnished,4,3,4,85 mp,1982
14-Nov-20,Actualizat în 03.09.2020,85.5,Iasi,Pacurari ,Detached,Unfurnished,3,1,8,80 mp,1989
14-Nov-20,Actualizat în 10.11.2020,49.9,Iasi,Galata ,Detached,Furnished,2,2,3,60.2 mp,2020 (in constructie)
14-Nov-20,Actualizat în 13.11.2020,45,Iasi,Zimbru ,Semi_detached,Unfurnished,2,3,4,40 mp,1978
14-Nov-20,Actualizat ieri,75,Iasi,Gara ,Detached,Unfurnished,3,8,8,72 mp,1985
14-Nov-20,Actualizat în 11.11.2020,65,Iasi,Frumoasa ,Detached,Unfurnished,3,8,8,75 mp,1988
14-Nov-20,Actualizat în 19.10.2020,50,Iasi,Nicolina ,Detached,Unfurnished,2,Parter,4,50 mp,1980
14-Nov-20,Actualizat în 28.10.2020,41.5,Iasi,Pacurari ,Detached,Unfurnished,1,1,5,43.75 mp,2021 (in constructie)
14-Nov-20,Actualizat ieri,51.5,Iasi,Galata ,Detached,Furnished,2,1,4,54 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.11.2020,83.575,Iasi,Semicentral ,Detached,Furnished,3,2,11,77 mp,2020 (in constructie)
14-Nov-20,Actualizat ieri,55.8,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,4,4,50 mp,N/A
14-Nov-20,Actualizat ieri,30.9,Iasi,Popas Pacurari ,Semi_detached,Furnished,1,Parter,3,35 mp,2020 (finalizata)
14-Nov-20,Actualizat în 13.11.2020,75.9,Iasi,Nicolina ,N/A,Unfurnished,3,4,9,60 mp,2020 (finalizata)
14-Nov-20,Actualizat în 13.10.2020,93,Iasi,Nicolina ,Detached,Furnished,4,2,8,90 mp,1990
14-Nov-20,Actualizat în 05.11.2020,59,Iasi,Frumoasa ,Detached,Unfurnished,2,4,4,54 mp,1986
14-Nov-20,Actualizat în 20.10.2020,83.575,Iasi,Frumoasa ,Detached,Furnished,3,Parter,15,77 mp,2020 (in constructie)
14-Nov-20,Actualizat în 31.07.2020,39,Iasi,Podul de Piatra ,Non_detached,Unfurnished,2,4,4,40 mp,1969
15-Nov-20,Actualizat în 17.06.2020,60,Iasi,Cug ,Detached,Unfurnished,2,Parter,2,48 mp,N/A
15-Nov-20,Actualizat în 29.07.2020,48,Iasi,Nicolina ,Detached,Unfurnished,2,Mansarda,2,46 mp,2019
15-Nov-20,Actualizat în 29.10.2020,46.02,Iasi,Oancea ,Semi_detached,Unfurnished,1,1,7,35 mp,2020 (in constructie)
15-Nov-20,Actualizat în 12.11.2020,113,Iasi,Gara ,Detached,Furnished,4,8,8,100 mp,1988
15-Nov-20,Actualizat în 10.11.2020,62,Iasi,Bularga ,Semi_detached,Unfurnished,2,Parter,4,44 mp,1978
15-Nov-20,Actualizat în 13.11.2020,37,Iasi,Baza 3 ,Detached,Unfurnished,1,Demisol,5,33 mp,2019
15-Nov-20,Actualizat ieri,75,Iasi,Pacurari ,Detached,Unfurnished,3,Etaj 4,N/A,60 mp,1984
15-Nov-20,Actualizat în 13.11.2020,46,Iasi,Pacurari ,Detached,Unfurnished,2,1,2,53 mp,2020 (finalizata)
15-Nov-20,Actualizat în 05.11.2020,63.1,Iasi,Nicolina ,Detached,Unfurnished,3,6,6,64 mp,2020 (finalizata)
15-Nov-20,Actualizat în 09.11.2020,53.5,Iasi,Galata ,Semi_detached,Unfurnished,2,1,3,60 mp,2018
15-Nov-20,Actualizat ieri,41,Iasi,Podu Ros ,Detached,Unfurnished,2,Parter,4,38 mp,N/A
15-Nov-20,Actualizat ieri,50.9,Iasi,Bucium ,Detached,Unfurnished,2,1,5,50.9 mp,2020 (finalizata)
15-Nov-20,Actualizat în 29.10.2020,68,Iasi,Dacia ,Detached,Unfurnished,3,10,10,72 mp,1980
15-Nov-20,Actualizat în 12.10.2020,49.999,Iasi,Alexandru cel Bun ,Studio,Unfurnished,2,2,10,60 mp,1975
15-Nov-20,Actualizat în 26.10.2020,69,Iasi,Frumoasa ,Detached,Unfurnished,2,4,5,64 mp,2017
15-Nov-20,Actualizat în 27.08.2020,51.9,Iasi,Nicolina ,Detached,Furnished,2,3,3,60 mp,2015
15-Nov-20,Actualizat în 18.06.2020,84.3,Iasi,Pacurari ,Detached,Furnished,3,1,10,71 mp,N/A
15-Nov-20,Actualizat în 31.08.2020,27.6,Iasi,Pacurari ,Detached,Furnished,1,1,4,33 mp,2020
15-Nov-20,Actualizat în 12.10.2020,85.5,Iasi,Nicolina ,Detached,Furnished,2,5,9,104 mp,2018
15-Nov-20,Actualizat în 15.07.2020,41,Iasi,Copou ,Detached,Unfurnished,1,1,10,41 mp,2020 (finalizata)
15-Nov-20,Actualizat în 12.11.2020,36.8,Iasi,Pacurari ,Detached,Furnished,1,2,4,41 mp,2021 (in constructie)
15-Nov-20,Actualizat în 09.11.2020,79,Iasi,Copou ,Detached,Furnished,2,1,2,56.15 mp,2020 (finalizata)
15-Nov-20,Actualizat în 17.09.2020,80.5,Iasi,Pacurari ,Semi_detached,Unfurnished,3,Parter,N/A,N/A,2019
15-Nov-20,Actualizat în 27.09.2020,42,Iasi,Cug ,Detached,Unfurnished,2,4,4,50 mp,2018
15-Nov-20,Actualizat în 09.10.2020,51.2,Iasi,Nicolina ,Semi_detached,Unfurnished,1,4,5,36 mp,2020 (finalizata)
15-Nov-20,Actualizat în 12.08.2020,210,Iasi,Centru Civic ,Detached,Unfurnished,4,8,8,95 mp,1990
15-Nov-20,Actualizat în 17.06.2020,65,Iasi,Cug ,Detached,Furnished,3,3,4,63 mp,N/A
15-Nov-20,Actualizat în 13.11.2020,60,Iasi,Alexandru cel Bun ,Detached,Unfurnished,3,1,4,53 mp,Între 1977 ºi 1990
15-Nov-20,Actualizat în 29.10.2020,55.25,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,5,8,50 mp,2009
15-Nov-20,Actualizat în 12.11.2020,89,Iasi,Tudor Vladimirescu ,Detached,Unfurnished,2,1,13,54 mp,2019
15-Nov-20,Actualizat în 02.09.2020,63,Iasi,Bucium ,Detached,Unfurnished,2,1,5,53 mp,2020 (in constructie)
15-Nov-20,Actualizat în 22.07.2020,35.5,Iasi,Pacurari ,Detached,Unfurnished,1,Parter,4,28 mp,1970
15-Nov-20,Actualizat în 26.09.2020,73,Iasi,Pacurari ,Semi_detached,Furnished,3,2,4,75.4 mp,2020 (finalizata)
15-Nov-20,Actualizat în 02.11.2020,N/A,Iasi,Visani ,N/A,N/A,1,Etaj 1,N/A,35 mp,2020 (finalizata)
15-Nov-20,Actualizat în 22.09.2020,64.7,Iasi,Popas Pacurari ,Detached,Furnished,3,1,5,68 mp,2020 (in constructie)
15-Nov-20,Actualizat ieri,59.5,Iasi,Popas Pacurari ,Semi_detached,Furnished,3,Mansarda,4,70 mp,2015
15-Nov-20,Actualizat în 10.11.2020,25.9,Iasi,Baza 3 ,Detached,Unfurnished,1,4,4,25 mp,N/A
15-Nov-20,Actualizat în 16.10.2020,63,Iasi,Nicolina ,Semi_detached,Unfurnished,2,5,9,45 mp,2018
15-Nov-20,Actualizat ieri,60.248,Iasi,Pacurari ,Semi_detached,Furnished,2,Parter,4,52.1 mp,2021 (in constructie)
15-Nov-20,Actualizat în 09.11.2020,145,Iasi,Tudor Vladimirescu ,Detached,Furnished,3,1,11,82.44 mp,2019
15-Nov-20,Actualizat în 28.10.2020,95,Iasi,Pacurari ,Detached,Unfurnished,3,2,4,78 mp,1986
15-Nov-20,Actualizat în 06.11.2020,63.5,Iasi,Bucium ,Detached,Unfurnished,2,2,3,53 mp,2019
15-Nov-20,Actualizat ieri,45.519,Iasi,Tatarasi ,Detached,Furnished,1,3,12,43 mp,2021 (in constructie)
15-Nov-20,Actualizat în 05.11.2020,50,Iasi,Podu Ros ,N/A,Unfurnished,2,2,4,50 mp,1963
15-Nov-20,Actualizat ieri,53.01,Iasi,Cug ,Semi_detached,Furnished,2,Parter,3,65 mp,2020 (finalizata)
15-Nov-20,Actualizat ieri,69,Iasi,Galata ,Semi_detached,Furnished,3,2,3,71 mp,2020 (finalizata)
15-Nov-20,Actualizat în 12.11.2020,48.5,Iasi,Tudor Vladimirescu ,Semi_detached,Unfurnished,2,2,3,50 mp,1970
15-Nov-20,Actualizat în 29.10.2020,72,Iasi,Cug ,Detached,Unfurnished,3,2,4,71 mp,2015
15-Nov-20,Actualizat în 05.11.2020,31,Iasi,Tudor Vladimirescu ,Detached,Unfurnished,1,1,3,27 mp,1960
15-Nov-20,Actualizat ieri,68.875,Iasi,Central ,Non_detached,Unfurnished,2,3,8,47.5 mp,2020 (in constructie)
15-Nov-20,Actualizat în 11.11.2020,142,Iasi,Central ,Detached,Furnished,4,6,8,100 mp,1993
15-Nov-20,Actualizat în 05.11.2020,68,Iasi,Popas Pacurari ,Semi_detached,Unfurnished,3,3,3,64 mp,2015
15-Nov-20,Actualizat în 13.11.2020,49.7,Iasi,Galata ,Detached,Unfurnished,2,1,3,54.8 mp,2021 (in constructie)
15-Nov-20,Actualizat în 11.11.2020,58.5,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,Etaj 5,N/A,49 mp,2020
15-Nov-20,Actualizat în 05.11.2020,42,Iasi,Zimbru ,N/A,Unfurnished,2,Parter,4,40 mp,1973
15-Nov-20,Actualizat în 13.10.2020,67,Iasi,Alexandru cel Bun ,Detached,Unfurnished,4,10,10,92 mp,1977
15-Nov-20,Actualizat în 09.11.2020,67.5,Iasi,Copou ,Detached,Furnished,2,3,10,79.22 mp,N/A
15-Nov-20,Actualizat ieri,42,Iasi,Popas Pacurari ,Detached,Furnished,2,1,2,44.7 mp,2020 (finalizata)
15-Nov-20,Actualizat în 05.11.2020,54,Iasi,Alexandru cel Bun ,Detached,Furnished,2,9,10,57 mp,1978
15-Nov-20,Actualizat în 10.11.2020,36.8,Iasi,Cug ,Detached,Unfurnished,1,Parter,4,32.24 mp,2020 (finalizata)
15-Nov-20,Actualizat în 05.11.2020,71.2,Iasi,Copou ,Detached,Unfurnished,2,8,11,61.88 mp,2020 (finalizata)
15-Nov-20,Actualizat în 30.10.2020,110,Iasi,Central ,Detached,Unfurnished,3,1,1,70 mp,2010
15-Nov-20,Actualizat în 22.06.2020,63.9,Iasi,Cug ,Detached,Furnished,3,1,3,54 mp,N/A
15-Nov-20,Actualizat în 11.10.2020,65,Iasi,Dacia ,Detached,Unfurnished,3,4,4,65 mp,1980
15-Nov-20,Actualizat în 05.11.2020,78.5,Iasi,Tatarasi ,Detached,Unfurnished,2,2,4,62.8 mp,2020
15-Nov-20,Actualizat în 26.08.2020,84.9,Iasi,Centru Civic ,Detached,Unfurnished,2,8,10,42 mp,Între 1941 ºi 1977
15-Nov-20,Actualizat ieri,46.57,Iasi,Bucium ,Detached,Furnished,1,4,6,41.9 mp,2020 (in constructie)
15-Nov-20,Actualizat ieri,84.28,Iasi,Copou ,Detached,Unfurnished,3,2,6,84.28 mp,2021 (in constructie)
15-Nov-20,Actualizat în 11.10.2020,66.5,Iasi,Dacia ,Detached,Unfurnished,3,4,4,67 mp,1982
15-Nov-20,Actualizat în 17.10.2020,45.9,Iasi,Pacurari ,Detached,Furnished,2,1,3,49 mp,2020 (finalizata)
15-Nov-20,Actualizat în 20.10.2020,26.5,Iasi,Nicolina ,N/A,Unfurnished,1,Parter,4,22 mp,1980
15-Nov-20,Actualizat în 05.11.2020,30.6,Iasi,Pacurari ,Detached,Unfurnished,1,Parter,4,36 mp,2020 (finalizata)
15-Nov-20,Actualizat în 01.09.2020,50,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,2,4,55 mp,1970
15-Nov-20,Actualizat în 13.11.2020,64.5,Iasi,Podul de Piatra ,Detached,Unfurnished,3,4,4,63 mp,1965
15-Nov-20,Actualizat în 05.11.2020,74.9,Iasi,Podul de Fier ,Detached,Unfurnished,2,Parter,4,58 mp,1980
15-Nov-20,Actualizat în 11.11.2020,79.65,Iasi,Copou ,Detached,Unfurnished,3,Etaj 1,N/A,88 mp,2020 (in constructie)
15-Nov-20,Actualizat în 10.08.2020,88.5,Iasi,Cug ,Detached,Unfurnished,4,1,4,87.77 mp,1986
15-Nov-20,Actualizat în 03.11.2020,41,Iasi,Pacurari ,Detached,Unfurnished,2,2,4,41 mp,2018
15-Nov-20,Actualizat în 13.11.2020,64.5,Iasi,Galata ,Detached,Unfurnished,3,1,3,63 mp,2020 (finalizata)
15-Nov-20,Actualizat în 05.11.2020,105,Iasi,Central ,N/A,Furnished,3,3,8,70 mp,2022 (in constructie)
15-Nov-20,Actualizat în 10.11.2020,53.5,Iasi,Nicolina ,Detached,Unfurnished,2,1,4,50 mp,2020 (finalizata)
15-Nov-20,Actualizat în 19.10.2020,75,Iasi,Bicaz ,Detached,Unfurnished,3,3,4,72 mp,1980
15-Nov-20,Actualizat în 09.11.2020,265.5,Iasi,Tudor Vladimirescu ,Detached,Furnished,4,13,13,210.2 mp,2020 (finalizata)
15-Nov-20,Actualizat în 09.10.2020,45,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,4,4,50 mp,1970
15-Nov-20,Actualizat în 11.10.2020,50.999,Iasi,Dacia ,Semi_detached,Unfurnished,2,Parter,4,51 mp,1980
15-Nov-20,Actualizat în 05.11.2020,61,Iasi,Pacurari ,Detached,Unfurnished,2,1,4,60 mp,2020 (finalizata)
15-Nov-20,Actualizat în 09.11.2020,94.25,Iasi,Tatarasi ,Semi_detached,Furnished,3,2,7,72.55 mp,2021 (in constructie)
15-Nov-20,Actualizat în 08.10.2020,65,Iasi,Nicolina ,Detached,N/A,3,Etaj 4,N/A,60 mp,1980
15-Nov-20,Actualizat în 30.10.2020,41.58,Iasi,Oancea ,Detached,Unfurnished,1,Parter,6,29.7 mp,2019
15-Nov-20,Actualizat în 09.11.2020,51,Iasi,Mircea cel Batrân ,Semi_detached,N/A,3,4,10,54 mp,N/A
15-Nov-20,Actualizat în 05.11.2020,78,Iasi,Central ,N/A,Unfurnished,2,1,5,39 mp,2019
15-Nov-20,Actualizat în 20.08.2020,31.6,Iasi,Galata ,Detached,Unfurnished,1,1,3,39 mp,2020 (in constructie)
15-Nov-20,Actualizat ieri,51.8,Iasi,Exterior Sud ,Detached,Unfurnished,2,2,3,49 mp,2020 (finalizata)
15-Nov-20,Actualizat ieri,85,Iasi,Arcu ,Detached,Unfurnished,2,Parter,4,56 mp,Între 1977 ºi 1990
15-Nov-20,Actualizat în 19.10.2020,47,Iasi,Dacia ,Semi_detached,Unfurnished,2,1,4,42 mp,1976
15-Nov-20,Actualizat ieri,45,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,4,4,50 mp,N/A
15-Nov-20,Actualizat în 13.11.2020,36,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,5,5,46 mp,2009
15-Nov-20,Actualizat în 12.11.2020,33,Iasi,Tatarasi ,N/A,Unfurnished,1,Parter,6,17 mp,2019
15-Nov-20,Actualizat în 09.11.2020,96.5,Iasi,Nicolina ,Semi_detached,Unfurnished,4,4,4,110 mp,1987
15-Nov-20,Actualizat în 24.08.2020,79.65,Iasi,Copou ,Detached,Furnished,3,2,10,73 mp,2020 (in constructie)
15-Nov-20,Actualizat în 11.02.2020,70,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,3,4,60 mp,1970
15-Nov-20,Actualizat ieri,37,Iasi,Centru Civic ,Detached,Unfurnished,1,Parter,4,37 mp,N/A
15-Nov-20,Actualizat ieri,49,Iasi,Pacurari ,Detached,Unfurnished,1,6,8,30 mp,N/A
15-Nov-20,Actualizat ieri,39.4,Iasi,Bucium ,Detached,Furnished,1,1,4,32.61 mp,2020 (in constructie)
15-Nov-20,Actualizat în 13.11.2020,62,Iasi,Galata ,Detached,Unfurnished,1,1,11,39.17 mp,2021 (in constructie)
15-Nov-20,Actualizat în 10.11.2020,104.5,Iasi,Copou ,Detached,Furnished,3,2,10,82.61 mp,N/A
15-Nov-20,Actualizat ieri,51.7,Iasi,Nicolina ,Semi_detached,Furnished,2,5,6,47 mp,2020 (finalizata)
15-Nov-20,Actualizat în 12.11.2020,53,Iasi,Tudor Vladimirescu ,Semi_detached,Unfurnished,2,3,3,50 mp,1970
15-Nov-20,Actualizat în 13.11.2020,55,Iasi,Tatarasi ,N/A,Unfurnished,2,5,8,44 mp,2012
15-Nov-20,Actualizat în 29.10.2020,79.65,Iasi,Copou ,Semi_detached,Unfurnished,3,2,10,88 mp,2019
15-Nov-20,Actualizat în 12.11.2020,61,Iasi,Popas Pacurari ,Detached,Unfurnished,3,Parter,2,63 mp,2019
15-Nov-20,Actualizat în 27.10.2020,39,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,4,4,34 mp,1970
15-Nov-20,Actualizat în 05.11.2020,51,Iasi,Cug ,Detached,Unfurnished,2,1,3,59 mp,2020 (finalizata)
15-Nov-20,Actualizat în 29.10.2020,58.5,Iasi,Dacia ,Detached,Unfurnished,2,5,10,56 mp,1984
15-Nov-20,Actualizat în 11.10.2020,59,Iasi,Dacia ,Detached,Unfurnished,2,3,10,56 mp,1978
15-Nov-20,Actualizat în 22.09.2020,85,Iasi,Podu Ros ,Semi_detached,Unfurnished,3,Parter,4,60 mp,1967
15-Nov-20,Actualizat în 11.11.2020,61.88,Iasi,Tatarasi ,Detached,Unfurnished,2,10,10,51 mp,2020 (finalizata)
15-Nov-20,Actualizat în 05.11.2020,53.4,Iasi,Central ,Detached,Furnished,1,3,8,36 mp,2022 (in constructie)
15-Nov-20,Actualizat în 12.11.2020,66,Iasi,Nicolina ,Semi_detached,Unfurnished,2,5,11,46 mp,2019
15-Nov-20,Actualizat în 05.11.2020,69.5,Iasi,Gara ,Detached,Unfurnished,2,4,4,55 mp,1980
15-Nov-20,Actualizat în 30.10.2020,81,Iasi,Galata ,Detached,Unfurnished,2,3,11,61 mp,2020 (in constructie)
15-Nov-20,Actualizat în 20.10.2020,39.5,Iasi,Popas Pacurari ,Semi_detached,Unfurnished,2,Parter,1,46 mp,2020 (finalizata)
15-Nov-20,Actualizat în 27.09.2020,26.9,Iasi,Bularga ,Semi_detached,Unfurnished,2,3,4,22 mp,2019
15-Nov-20,Actualizat ieri,81.15,Iasi,Copou ,Detached,Furnished,3,1,10,89.5 mp,2020 (finalizata)
15-Nov-20,Actualizat în 08.05.2020,37.5,Iasi,Pacurari ,Semi_detached,Unfurnished,1,3,10,24 mp,1977
15-Nov-20,Actualizat în 09.11.2020,40,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,Parter,4,31 mp,1970
15-Nov-20,Actualizat în 05.11.2020,66,Iasi,Pacurari ,Detached,Unfurnished,3,3,3,65 mp,2019
15-Nov-20,Actualizat în 12.10.2020,63,Iasi,Canta ,Detached,Unfurnished,3,Parter,4,70 mp,1989
15-Nov-20,Actualizat în 07.10.2020,84,Iasi,Bucium ,Detached,Unfurnished,2,1,3,77 mp,2020 (in constructie)
15-Nov-20,Actualizat în 23.10.2020,67,Iasi,Copou ,Detached,Furnished,2,1,11,60.85 mp,2020 (finalizata)
15-Nov-20,Actualizat în 13.11.2020,101.038,Iasi,Popas Pacurari ,Detached,Furnished,1,3,3,39.92 mp,2020 (in constructie)
15-Nov-20,Actualizat în 13.11.2020,54.9,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,3,4,55 mp,1965
15-Nov-20,Actualizat în 05.11.2020,55,Iasi,Tatarasi ,Detached,Unfurnished,3,1,4,59 mp,1966
15-Nov-20,Actualizat în 17.10.2020,56,Iasi,Pacurari ,Detached,Furnished,3,1,4,73.5 mp,2020 (finalizata)
15-Nov-20,Actualizat în 05.11.2020,62,Iasi,Nicolina ,Semi_detached,Unfurnished,2,3,3,54 mp,2020 (finalizata)
15-Nov-20,Actualizat în 05.11.2020,63,Iasi,Bucium ,Detached,Unfurnished,2,2,5,60 mp,2014
15-Nov-20,Actualizat în 11.11.2020,83.6,Iasi,Tatarasi ,Detached,Unfurnished,3,Etaj 6,N/A,76 mp,2000
15-Nov-20,Actualizat în 05.11.2020,90,Iasi,Cug ,Detached,N/A,4,Etaj 7,N/A,91 mp,N/A
15-Nov-20,Actualizat în 13.11.2020,31,Iasi,Galata ,Detached,Unfurnished,1,Parter,3,31 mp,2020 (finalizata)
15-Nov-20,Actualizat în 13.11.2020,85,Iasi,Popas Pacurari ,Detached,Unfurnished,3,3,4,84 mp,2019
15-Nov-20,Actualizat în 19.10.2020,115,Iasi,Alexandru cel Bun ,Detached,Unfurnished,4,1,8,110 mp,2000
15-Nov-20,Actualizat în 13.11.2020,71,Iasi,Copou ,Detached,Unfurnished,3,1,4,71 mp,2020
15-Nov-20,Actualizat în 15.09.2020,46.5,Iasi,Pacurari ,Detached,Unfurnished,2,1,3,51 mp,2020 (in constructie)
15-Nov-20,Actualizat în 13.11.2020,89,Iasi,Centru Civic ,Detached,Unfurnished,2,2,4,47 mp,1982
15-Nov-20,Actualizat în 21.02.2020,60,Iasi,Tatarasi ,Detached,Unfurnished,2,3,12,55 mp,2020 (in constructie)
15-Nov-20,Actualizat în 05.11.2020,59,Iasi,Nicolina ,Detached,Unfurnished,3,1,10,72 mp,2017
15-Nov-20,Actualizat în 05.11.2020,73.83,Iasi,Tatarasi ,Detached,Unfurnished,2,1,3,58.7 mp,2020 (in constructie)
15-Nov-20,Actualizat în 29.10.2020,59,Iasi,Cug ,Detached,Unfurnished,2,Parter,3,56 mp,2020 (in constructie)
15-Nov-20,Actualizat în 13.11.2020,47,Iasi,Alexandru cel Bun ,Detached,Unfurnished,2,3,4,43 mp,1978
15-Nov-20,Actualizat în 05.11.2020,65,Iasi,Nicolina ,Detached,Unfurnished,2,2,4,65 mp,2020 (finalizata)
15-Nov-20,Actualizat în 19.10.2020,84.9,Iasi,Cug ,Detached,Unfurnished,4,2,4,82 mp,1987
15-Nov-20,Actualizat în 12.11.2020,123,Iasi,Copou ,Detached,Unfurnished,2,Parter,4,70 mp,2010
15-Nov-20,Actualizat în 06.10.2020,39,Iasi,Nicolina ,Semi_detached,Furnished,2,1,10,37 mp,2016
15-Nov-20,Actualizat ieri,53.5,Iasi,Tatarasi ,Semi_detached,Unfurnished,3,3,4,64 mp,N/A
15-Nov-20,Actualizat ieri,45,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,4,4,50 mp,N/A
15-Nov-20,Actualizat în 12.10.2020,68,Iasi,Gara ,Detached,Unfurnished,3,4,4,56 mp,1984
15-Nov-20,Actualizat în 09.11.2020,92.5,Iasi,Bucium ,Detached,Unfurnished,3,1,5,81 mp,2020 (in constructie)
15-Nov-20,Actualizat în 05.11.2020,57,Iasi,Gara ,Semi_detached,Unfurnished,2,Parter,4,39 mp,1980
15-Nov-20,Actualizat în 21.10.2020,72.9,Iasi,Frumoasa ,Detached,Unfurnished,3,5,8,70 mp,1985
15-Nov-20,Actualizat în 17.10.2020,64,Iasi,Cug ,Detached,Furnished,3,1,12,76 mp,2020 (finalizata)
15-Nov-20,Actualizat ieri,48,Iasi,Pacurari ,Detached,Unfurnished,2,3,4,42 mp,N/A
15-Nov-20,Actualizat ieri,40.9,Iasi,Popas Pacurari ,N/A,Unfurnished,2,2,3,40 mp,2020 (finalizata)
15-Nov-20,Actualizat în 13.11.2020,37,Iasi,Cug ,Detached,Unfurnished,2,1,3,45 mp,2020 (finalizata)
15-Nov-20,Actualizat în 13.11.2020,60,Iasi,Pacurari ,Semi_detached,Unfurnished,2,2,4,44 mp,1980
15-Nov-20,Actualizat ieri,52,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,4,4,52 mp,N/A
15-Nov-20,Actualizat în 05.11.2020,48,Iasi,Galata ,Detached,Unfurnished,2,1,4,54 mp,2015
15-Nov-20,Actualizat în 05.10.2020,59.8,Iasi,Copou ,Detached,Furnished,2,1,11,64 mp,2020
15-Nov-20,Actualizat în 14.10.2020,39.9,Iasi,Tatarasi ,Detached,Unfurnished,2,2,10,40 mp,1972
15-Nov-20,Actualizat în 11.11.2020,57,Iasi,Bucium ,Semi_detached,Furnished,3,2,4,64 mp,2020 (in constructie)
15-Nov-20,Actualizat în 29.06.2020,73,Iasi,Alexandru cel Bun ,Detached,Unfurnished,3,1,10,73 mp,N/A
15-Nov-20,Actualizat în 19.10.2020,53.5,Iasi,Tatarasi ,Semi_detached,Furnished,2,2,4,38 mp,2020 (finalizata)
15-Nov-20,Actualizat în 22.07.2020,31.9,Iasi,Pacurari ,Detached,Unfurnished,1,Demisol,2,35 mp,2020 (in constructie)
15-Nov-20,Actualizat în 05.11.2020,48,Iasi,Copou ,Semi_detached,Unfurnished,1,2,6,40 mp,2020 (finalizata)
15-Nov-20,Actualizat în 13.11.2020,63.7,Iasi,Tatarasi ,Semi_detached,Furnished,2,2,5,42 mp,2012
15-Nov-20,Actualizat în 05.03.2020,49.9,Iasi,Pacurari ,Detached,Unfurnished,3,Parter,4,80 mp,2018
15-Nov-20,Actualizat în 06.11.2020,117,Iasi,Galata ,Detached,Unfurnished,3,10,11,80.85 mp,2021 (in constructie)
15-Nov-20,Actualizat ieri,230,Iasi,Palat ,Detached,Furnished,4,12,12,200.4 mp,2020 (finalizata)
15-Nov-20,Actualizat ieri,49.8,Iasi,Galata ,Detached,Furnished,2,2,3,55 mp,2019
15-Nov-20,Actualizat în 13.11.2020,32.5,Iasi,Metalurgie ,Detached,Unfurnished,1,2,4,30 mp,1979
15-Nov-20,Actualizat în 12.11.2020,54,Iasi,Galata ,Detached,Unfurnished,2,2,3,60 mp,2020 (in constructie)
15-Nov-20,Actualizat în 21.10.2020,68.1,Iasi,Copou ,Semi_detached,Furnished,2,Parter,11,61.88 mp,2020 (finalizata)
15-Nov-20,Actualizat în 21.09.2020,45,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,4,4,50 mp,1965
15-Nov-20,Actualizat în 13.11.2020,65.75,Iasi,Tatarasi ,Detached,Unfurnished,2,3,11,55 mp,2019
15-Nov-20,Actualizat ieri,58,Iasi,Pacurari ,Semi_detached,Unfurnished,2,1,7,47 mp,2017
15-Nov-20,Actualizat în 26.08.2020,104,Iasi,Nicolina ,Detached,Unfurnished,4,6,8,100 mp,1986
15-Nov-20,Actualizat în 06.10.2020,37.925,Iasi,Central ,Detached,Furnished,1,1,10,38.5 mp,2020 (finalizata)
15-Nov-20,Actualizat în 05.11.2020,57,Iasi,Nicolina ,Detached,Unfurnished,2,4,4,52 mp,1986
15-Nov-20,Actualizat ieri,62,Iasi,Socola ,Detached,Unfurnished,2,9,10,56 mp,N/A
15-Nov-20,Actualizat în 05.11.2020,80.45,Iasi,Central ,N/A,Furnished,2,3,8,51 mp,2022 (in constructie)
15-Nov-20,Actualizat în 28.09.2020,52,Iasi,Popas Pacurari ,N/A,Furnished,2,1,2,38 mp,2019
15-Nov-20,Actualizat în 05.11.2020,41,Iasi,Nicolina ,Detached,Furnished,2,1,11,38 mp,2020 (finalizata)
15-Nov-20,Actualizat în 11.11.2020,62.5,Iasi,Popas Pacurari ,Detached,Unfurnished,2,1,4,67 mp,2019
15-Nov-20,Actualizat în 13.11.2020,43,Iasi,Alexandru cel Bun ,Semi_detached,Unfurnished,2,3,4,43 mp,1978
15-Nov-20,Actualizat în 11.11.2020,53,Iasi,Pacurari ,Semi_detached,Unfurnished,2,2,4,53 mp,2020
